ensembl,symbol,pearson_z,empirical_p,n_co_measured,class,kd_cd4_abs,kd_k562_ontarget_abs,min_kd_rank,well_powered,k562_cells,donor_robust,program
ENSG00000145439,CBR4,0.0303,0.1067,6740,intermediate,9.142,0.469,0.4737,False,206,False,
ENSG00000104774,MAN2B1,0.0303,0.1067,6740,intermediate,18.436,0.232,0.0824,False,424,False,
ENSG00000138069,RAB1A,0.0303,0.26,6740,intermediate,11.537,0.707,0.6235,True,350,True,
ENSG00000084207,GSTP1,0.0303,0.0667,6740,intermediate,5.214,2.095,0.1436,False,122,False,
ENSG00000083444,PLOD1,0.0303,0.07,6740,intermediate,6.365,0.338,0.2535,False,179,False,
ENSG00000138600,SPPL2A,0.0302,0.02,6740,intermediate,9.633,0.353,0.2983,False,206,False,
ENSG00000113811,SELENOK,0.0302,0.1867,6740,intermediate,19.532,0.747,0.8198,True,123,False,
ENSG00000167770,OTUB1,0.0302,0.34,6740,intermediate,14.452,0.675,0.76,True,240,False,
ENSG00000136108,CKAP2,0.0302,0.1967,6738,intermediate,13.5,0.737,0.7189,True,194,False,
ENSG00000116350,SRSF4,0.0301,0.0367,6737,intermediate,15.113,1.289,0.7846,True,272,False,
ENSG00000119314,PTBP3,0.0301,0.0633,6734,intermediate,16.674,0.893,0.8296,True,338,False,
ENSG00000145996,CDKAL1,0.0301,0.0267,6738,intermediate,23.493,0.53,0.6193,True,227,False,
ENSG00000187840,EIF4EBP1,0.0301,0.04,6740,intermediate,9.966,1.308,0.5307,True,139,False,
ENSG00000126464,PRR12,0.0301,0.0567,6740,intermediate,23.638,0.36,0.3145,False,158,True,
ENSG00000123159,GIPC1,0.0301,0.09,6740,intermediate,11.96,0.539,0.632,True,158,False,
ENSG00000284194,SCO2,0.0301,0.0333,6736,intermediate,10.585,0.306,0.1977,False,153,True,
ENSG00000051523,CYBA,0.0301,0.0233,6737,intermediate,28.488,1.404,0.9762,True,144,False,
ENSG00000031823,RANBP3,0.0301,0.0767,6740,intermediate,10.277,0.452,0.496,False,151,True,
ENSG00000071794,HLTF,0.0301,0.0233,6740,intermediate,7.057,0.93,0.3176,False,95,False,
ENSG00000121104,FAM117A,0.03,0.1933,6730,intermediate,10.772,0.233,0.0835,False,495,False,
ENSG00000085719,CPNE3,0.03,0.03,6740,intermediate,26.326,0.642,0.7485,True,219,False,
ENSG00000272602,ZNF595,0.03,0.0533,6740,intermediate,4.214,0.425,0.0495,False,187,False,
ENSG00000113742,CPEB4,0.03,0.0167,6740,intermediate,6.951,0.185,0.0506,False,196,False,
ENSG00000186298,PPP1CC,0.03,0.01,6740,intermediate,11.484,1.227,0.6201,True,269,False,
ENSG00000103653,CSK,0.03,0.0933,6734,intermediate,43.65,0.576,0.6788,True,150,True,
ENSG00000136908,DPM2,0.0299,0.0133,6739,intermediate,6.626,0.819,0.2806,False,310,True,
ENSG00000185219,ZNF445,0.0299,0.01,6740,intermediate,7.285,0.547,0.337,False,167,False,
ENSG00000130347,RTN4IP1,0.0299,0.03,6740,intermediate,9.128,0.292,0.1679,False,144,True,
ENSG00000160049,DFFA,0.0299,0.0167,6740,intermediate,9.59,0.714,0.5043,True,70,False,
ENSG00000090054,SPTLC1,0.0299,0.1467,6740,intermediate,9.919,0.603,0.5286,True,65,False,
ENSG00000164105,SAP30,0.0299,0.08,6740,intermediate,14.207,0.591,0.6972,True,39,True,
ENSG00000139629,GALNT6,0.0299,0.3233,6740,intermediate,4.813,0.338,0.1054,False,158,True,
ENSG00000221823,PPP3R1,0.0298,0.0767,6738,intermediate,22.257,0.495,0.5677,True,143,True,
ENSG00000116497,S100PBP,0.0298,0.01,6740,intermediate,6.982,0.552,0.3103,False,118,False,
ENSG00000110047,EHD1,0.0298,0.0833,6740,intermediate,11.848,0.153,0.0358,False,178,False,
ENSG00000103042,SLC38A7,0.0298,0.0467,6737,intermediate,16.152,0.337,0.2625,False,141,False,
ENSG00000130382,MLLT1,0.0298,0.0667,6739,intermediate,9.574,0.311,0.2092,False,99,False,
ENSG00000105723,GSK3A,0.0298,0.0733,6735,intermediate,19.819,0.592,0.699,True,292,False,
ENSG00000105135,ILVBL,0.0297,0.03,6740,intermediate,12.554,0.304,0.1935,False,211,False,
ENSG00000141858,SAMD1,0.0297,0.1,6740,intermediate,15.688,0.2,0.0611,False,196,True,
ENSG00000145014,TMEM44,0.0297,0.1967,6740,intermediate,4.753,,0.0972,False,221,True,
ENSG00000163322,ABRAXAS1,0.0297,0.02,6740,intermediate,7.483,0.498,0.3529,False,230,False,
ENSG00000140987,ZSCAN32,0.0297,0.1733,6736,intermediate,8.214,,0.4063,False,60,False,
ENSG00000144136,SLC20A1,0.0297,0.23,6740,intermediate,13.505,0.244,0.0935,False,284,False,
ENSG00000168374,ARF4,0.0297,0.0067,6740,intermediate,8.153,0.748,0.4014,False,194,True,
ENSG00000117054,ACADM,0.0297,0.1,6740,intermediate,24.7,1.039,0.9303,True,127,False,
ENSG00000154640,BTG3,0.0297,0.0267,6740,intermediate,15.249,0.514,0.5969,True,177,False,
ENSG00000041988,THAP3,0.0297,0.0067,6740,intermediate,8.812,0.291,0.165,False,146,False,
ENSG00000128654,MTX2,0.0297,0.2033,6740,intermediate,5.648,0.846,0.1865,False,243,True,
ENSG00000171202,TMEM126A,0.0297,0.0767,6740,intermediate,21.602,0.683,0.7786,True,228,False,
ENSG00000171223,JUNB,0.0296,0.0733,6740,intermediate,12.561,0.389,0.3749,False,266,True,
ENSG00000185238,PRMT3,0.0296,0.19,6740,intermediate,9.225,0.52,0.4792,False,211,False,
ENSG00000205138,SDHAF1,0.0296,0.1233,6740,intermediate,9.472,0.499,0.4968,False,21,False,
ENSG00000149743,TRPT1,0.0296,0.0567,6740,intermediate,4.524,0.495,0.0715,False,312,False,
ENSG00000118096,IFT46,0.0296,0.13,6740,intermediate,8.794,0.293,0.1697,False,152,False,
ENSG00000198435,NRARP,0.0296,0.03,6740,intermediate,5.77,0.372,0.1979,False,215,False,
ENSG00000135108,FBXO21,0.0296,0.1867,6740,intermediate,15.256,0.347,0.285,False,197,False,
ENSG00000162300,ZFPL1,0.0295,0.1567,6735,intermediate,5.776,0.358,0.1987,False,285,False,
ENSG00000175756,AURKAIP1,0.0295,0.0467,6740,intermediate,12.851,1.476,0.6903,True,129,False,
ENSG00000119812,FAM98A,0.0295,0.06,6740,intermediate,15.621,0.613,0.7195,True,210,False,
ENSG00000118680,MYL12B,0.0295,0.0767,6740,intermediate,7.54,1.365,0.3573,False,125,False,
ENSG00000198218,QRICH1,0.0295,0.0767,6740,intermediate,9.636,0.473,0.5085,True,43,True,
ENSG00000106211,HSPB1,0.0295,0.0067,6740,intermediate,7.966,0.965,0.388,False,281,False,
ENSG00000196290,NIF3L1,0.0295,0.05,6740,intermediate,11.649,0.408,0.4142,False,62,False,
ENSG00000171100,MTM1,0.0295,0.09,6740,intermediate,17.775,,0.8603,False,188,False,
ENSG00000182742,HOXB4,0.0295,0.0967,6740,intermediate,4.565,0.737,0.0759,False,236,True,
ENSG00000149761,NUDT22,0.0294,0.0733,6740,intermediate,8.872,0.561,0.455,False,254,True,
ENSG00000171862,PTEN,0.0294,0.2067,6739,intermediate,24.519,0.443,0.4798,False,222,True,
ENSG00000168216,LMBRD1,0.0294,0.03,6740,intermediate,22.166,0.449,0.4907,False,108,False,
ENSG00000213585,VDAC1,0.0294,0.0133,6740,intermediate,12.219,1.71,0.6568,True,88,False,
ENSG00000232838,PET117,0.0294,0.0233,6740,intermediate,4.536,0.406,0.0735,False,182,False,
ENSG00000198231,DDX42,0.0294,0.08,6740,intermediate,5.775,0.338,0.1985,False,99,True,
ENSG00000130766,SESN2,0.0294,0.0467,6740,intermediate,7.227,0.444,0.3314,False,332,False,
ENSG00000095380,NANS,0.0294,0.0733,6740,intermediate,9.674,0.856,0.5121,True,179,False,
ENSG00000100284,TOM1,0.0293,0.12,6740,intermediate,11.75,,0.6345,False,151,False,
ENSG00000087191,PSMC5,0.0293,0.18,6740,intermediate,5.18,0.595,0.1402,False,24,False,
ENSG00000167775,CD320,0.0293,0.0067,6740,intermediate,14.928,0.956,0.7776,True,148,False,
ENSG00000123353,ORMDL2,0.0293,0.1567,6740,intermediate,9.166,0.447,0.4759,False,234,True,
ENSG00000188313,PLSCR1,0.0292,0.05,6737,intermediate,15.396,0.538,0.6299,True,185,False,
ENSG00000107951,MTPAP,0.0292,0.0433,6734,intermediate,8.485,0.367,0.3301,False,154,True,
ENSG00000125753,VASP,0.0292,0.04,6739,intermediate,33.632,0.755,0.825,True,111,False,
ENSG00000186951,PPARA,0.0292,0.0333,6740,intermediate,8.728,0.2,0.0604,False,289,False,
ENSG00000274523,RCC1L,0.0292,0.1633,6740,intermediate,14.158,0.605,0.7103,True,92,True,
ENSG00000101856,PGRMC1,0.0292,0.0267,6740,intermediate,16.733,0.645,0.7506,True,217,False,
ENSG00000139546,TARBP2,0.0292,0.0633,6740,intermediate,6.141,0.544,0.2344,False,92,True,
ENSG00000148300,REXO4,0.0292,0.0667,6740,intermediate,6.226,0.585,0.2405,False,99,False,
ENSG00000097033,SH3GLB1,0.0291,0.0833,6739,intermediate,34.699,0.662,0.7625,True,521,False,
ENSG00000138698,RAP1GDS1,0.0291,0.0833,6740,intermediate,16.81,0.519,0.6048,True,178,False,
ENSG00000151552,QDPR,0.0291,0.0767,6740,intermediate,4.438,0.575,0.0643,False,337,False,
ENSG00000115415,STAT1,0.0291,0.0333,6740,intermediate,11.676,0.611,0.631,True,127,True,
ENSG00000152147,GEMIN6,0.0291,0.0233,6740,intermediate,5.318,0.548,0.1525,False,242,False,
ENSG00000198055,GRK6,0.0291,0.0233,6740,intermediate,19.81,0.512,0.5953,True,161,True,
ENSG00000147679,UTP23,0.0291,0.0533,6736,intermediate,3.857,0.486,0.0375,False,183,True,
ENSG00000141084,RANBP10,0.029,0.0367,6740,intermediate,10.779,0.327,0.243,False,25,False,
ENSG00000100364,KIAA0930,0.029,0.1433,6738,intermediate,7.54,,0.3571,False,390,False,
ENSG00000158792,SPATA2L,0.029,0.0167,6740,intermediate,4.697,,0.0902,False,217,False,
ENSG00000008869,HEATR5B,0.029,0.04,6740,intermediate,12.492,0.251,0.1002,False,51,False,
ENSG00000155755,TMEM237,0.029,0.2333,6740,intermediate,8.076,0.031,0.0071,False,299,False,
ENSG00000177058,SLC38A9,0.029,0.0467,6737,intermediate,12.119,,0.6519,False,195,False,
ENSG00000130309,COLGALT1,0.029,0.1533,6740,intermediate,9.539,0.196,0.0573,False,190,True,
ENSG00000100522,GNPNAT1,0.029,0.1067,6740,intermediate,3.638,0.573,0.0311,False,244,True,
ENSG00000099622,CIRBP,0.029,0.04,6738,intermediate,18.644,1.307,0.8809,True,178,False,
ENSG00000213672,NCKIPSD,0.029,0.0133,6740,intermediate,8.94,,0.4589,False,41,False,
ENSG00000037637,FBXO42,0.029,0.18,6738,intermediate,9.768,0.338,0.2648,False,305,True,
ENSG00000135070,ISCA1,0.029,0.0367,6740,intermediate,4.579,0.343,0.0784,False,67,True,
ENSG00000087077,TRIP6,0.029,0.0433,6739,intermediate,4.236,0.654,0.0507,False,320,False,
ENSG00000160124,MIX23,0.029,0.0267,6740,intermediate,8.812,0.707,0.4503,False,73,False,
ENSG00000198740,ZNF652,0.0289,0.1667,6740,intermediate,17.538,0.495,0.5678,True,188,False,
ENSG00000115548,KDM3A,0.0289,0.0333,6740,intermediate,16.627,0.324,0.2374,False,211,False,
ENSG00000121749,TBC1D15,0.0289,0.0167,6740,intermediate,22.652,0.477,0.5373,True,104,False,
ENSG00000152291,TGOLN2,0.0289,0.0533,6740,intermediate,28.185,0.765,0.8303,True,181,False,
ENSG00000181135,ZNF707,0.0289,0.0867,6740,intermediate,7.313,,0.339,False,181,False,
ENSG00000197568,ANKRD13C-DT,0.0289,0.0567,6733,intermediate,7.227,0.286,0.1584,False,120,False,
ENSG00000212864,RNF208,0.0289,0.1667,6740,intermediate,4.854,0.049,0.0102,False,119,False,
ENSG00000178764,ZHX2,0.0289,0.16,6740,intermediate,4.879,,0.1125,False,238,False,
ENSG00000198130,HIBCH,0.0288,0.0233,6740,intermediate,10.893,0.643,0.587,True,220,False,
ENSG00000163946,TASOR,0.0288,0.2933,6740,intermediate,24.352,0.636,0.743,True,25,True,
ENSG00000185730,ZNF696,0.0287,0.0467,6739,intermediate,6.346,0.304,0.1948,False,205,False,
ENSG00000278619,MRM1,0.0287,0.02,6740,intermediate,8.741,0.314,0.2152,False,102,False,
ENSG00000168615,ADAM9,0.0287,0.2233,6740,intermediate,4.931,0.312,0.1196,False,214,True,
ENSG00000102763,VWA8,0.0287,0.0667,6740,intermediate,12.31,0.503,0.5813,True,216,False,
ENSG00000168385,SEPTIN2,0.0287,0.08,6740,intermediate,17.191,0.576,0.6799,True,16,False,
ENSG00000100997,ABHD12,0.0287,0.13,6740,intermediate,13.256,0.35,0.2917,False,233,False,
ENSG00000156642,NPTN,0.0287,0.1733,6740,intermediate,12.13,0.432,0.4574,False,183,False,
ENSG00000115307,AUP1,0.0286,0.1,6740,intermediate,10.853,0.851,0.5825,True,238,True,
ENSG00000143158,MPC2,0.0286,0.0067,6740,intermediate,9.748,0.592,0.5179,True,118,False,
ENSG00000183808,RBM12B,0.0286,0.04,6740,intermediate,10.924,0.482,0.5453,True,133,False,
ENSG00000156973,PDE6D,0.0286,0.02,6740,intermediate,1.575,,0.0073,False,311,True,
ENSG00000214717,ZBED1,0.0286,0.0367,6739,intermediate,5.219,0.401,0.1444,False,284,True,
ENSG00000165283,STOML2,0.0286,0.1833,6740,intermediate,9.998,1.211,0.533,True,59,False,
ENSG00000116133,DHCR24,0.0285,0.0267,6740,intermediate,13.737,0.872,0.7295,True,148,False,
ENSG00000135845,PIGC,0.0285,0.1267,6740,intermediate,11.984,0.418,0.4331,False,49,False,
ENSG00000089280,FUS,0.0285,0.1567,6740,intermediate,7.678,1.283,0.368,False,215,False,
ENSG00000082146,STRADB,0.0285,0.0767,6740,intermediate,9.434,0.448,0.4884,False,231,False,
ENSG00000197782,ZNF780A,0.0285,0.0267,6740,intermediate,8.478,0.35,0.2914,False,88,False,
ENSG00000130779,CLIP1,0.0285,0.0133,6740,intermediate,15.435,0.49,0.5595,True,80,False,
ENSG00000127561,SYNGR3,0.0285,0.16,6740,intermediate,5.388,0.119,0.0236,False,575,False,
ENSG00000119522,DENND1A,0.0285,0.09,6740,intermediate,10.134,0.232,0.0828,False,83,False,
ENSG00000123179,EBPL,0.0285,0.02,6740,intermediate,13.339,1.157,0.7128,True,149,False,
ENSG00000102316,MAGED2,0.0285,0.04,6739,intermediate,9.393,0.357,0.3079,False,390,False,
ENSG00000090097,PCBP4,0.0285,0.0367,6740,intermediate,6.569,,0.2739,False,209,True,
ENSG00000158793,NIT1,0.0285,0.1067,6738,intermediate,4.257,0.363,0.0518,False,237,False,
ENSG00000125912,NCLN,0.0285,0.1867,6740,intermediate,13.963,0.471,0.5275,True,74,False,
ENSG00000189241,TSPYL1,0.0285,0.0533,6740,intermediate,9.552,0.415,0.4269,False,211,True,
ENSG00000176022,B3GALT6,0.0284,0.0167,6740,intermediate,8.282,0.44,0.4094,False,261,False,
ENSG00000116205,TCEANC2,0.0284,0.07,6740,intermediate,9.43,0.373,0.3421,False,125,False,
ENSG00000124942,AHNAK,0.0284,0.0967,6738,intermediate,18.113,0.411,0.4191,False,531,False,
ENSG00000196396,PTPN1,0.0284,0.2733,6740,intermediate,3.122,0.714,0.02,False,371,False,
ENSG00000144381,HSPD1,0.0284,0.1067,6740,intermediate,7.844,1.834,0.3802,False,214,False,
ENSG00000181924,COA4,0.0284,0.0433,6735,intermediate,18.778,0.978,0.8837,True,176,False,
ENSG00000143851,PTPN7,0.0284,0.0433,6737,intermediate,19.048,0.619,0.7254,True,154,False,
ENSG00000177030,DEAF1,0.0284,0.12,6740,intermediate,14.339,0.408,0.4127,False,100,False,
ENSG00000067955,CBFB,0.0284,0.1333,6740,intermediate,11.023,0.324,0.2381,False,153,True,
ENSG00000106052,TAX1BP1,0.0284,0.0467,6740,intermediate,15.99,0.954,0.8116,True,304,False,
ENSG00000146729,NIPSNAP2,0.0284,0.2133,6739,intermediate,15.078,0.73,0.783,True,242,False,
ENSG00000188725,SMIM15,0.0284,0.0333,6740,intermediate,27.623,0.802,0.8514,True,168,False,
ENSG00000166913,YWHAB,0.0283,0.0333,6740,intermediate,19.819,1.667,0.9026,True,185,False,
ENSG00000182400,TRAPPC6B,0.0283,0.0733,6740,intermediate,10.95,0.458,0.5065,True,147,False,
ENSG00000213930,GALT,0.0283,0.0467,6737,intermediate,13.679,,0.7269,False,229,False,
ENSG00000050344,NFE2L3,0.0283,0.0533,6740,intermediate,9.079,0.385,0.3665,False,186,False,
ENSG00000171425,ZNF581,0.0283,0.0767,6740,intermediate,8.712,0.586,0.4426,False,208,False,
ENSG00000151498,ACAD8,0.0283,0.0767,6739,intermediate,9.094,0.309,0.205,False,208,False,
ENSG00000276293,PIP4K2B,0.0282,0.2467,6740,intermediate,8.941,0.278,0.1441,False,245,False,
ENSG00000065911,MTHFD2,0.0282,0.04,6740,intermediate,13.173,0.563,0.6655,True,391,True,
ENSG00000148481,MINDY3,0.0281,0.1033,6738,intermediate,9.608,0.376,0.3501,False,188,False,
ENSG00000133835,HSD17B4,0.0281,0.0167,6740,intermediate,21.059,0.636,0.7426,True,174,False,
ENSG00000163541,SUCLG1,0.0281,0.0167,6740,intermediate,24.291,0.922,0.9021,True,32,True,
ENSG00000139266,MARCHF9,0.0281,0.0167,6739,intermediate,9.52,0.363,0.323,False,51,False,
ENSG00000169718,DUS1L,0.0281,0.0133,6740,intermediate,15.88,0.82,0.8082,True,241,False,
ENSG00000244687,UBE2V1,0.0281,0.0933,6740,intermediate,20.282,1.149,0.9098,True,162,False,
ENSG00000144566,RAB5A,0.0281,0.07,6740,intermediate,16.15,0.096,0.0193,False,163,False,
ENSG00000167378,IRGQ,0.0281,0.02,6740,intermediate,6.758,0.273,0.1373,False,121,False,
ENSG00000141753,IGFBP4,0.0281,0.0067,6740,intermediate,6.164,0.266,0.1253,False,339,False,
ENSG00000165609,NUDT5,0.0281,0.04,6739,intermediate,8.797,1.045,0.449,False,138,True,
ENSG00000168116,KIAA1586,0.0281,0.0167,6740,intermediate,12.468,0.866,0.669,True,227,False,
ENSG00000106086,PLEKHA8,0.028,0.0333,6740,intermediate,10.165,0.458,0.5062,True,257,False,
ENSG00000164111,ANXA5,0.028,0.0167,6737,intermediate,26.498,0.862,0.8761,True,264,False,
ENSG00000085377,PREP,0.028,0.0267,6740,intermediate,17.301,0.412,0.4223,False,103,False,
ENSG00000237765,FAM200B,0.028,0.03,6740,intermediate,8.418,0.494,0.4206,False,202,False,
ENSG00000169359,SLC33A1,0.028,0.08,6740,intermediate,6.472,0.404,0.2633,False,253,False,
ENSG00000159685,CHCHD6,0.028,0.1667,6738,intermediate,6.511,0.498,0.2677,False,195,False,
ENSG00000128789,PSMG2,0.028,0.09,6739,intermediate,8.973,0.772,0.4612,False,364,False,
ENSG00000197579,TOPORS,0.0279,0.12,6740,intermediate,3.345,0.417,0.0242,False,201,True,
ENSG00000104522,GFUS,0.0279,0.0967,6740,intermediate,20.336,0.662,0.7628,True,268,False,
ENSG00000118900,UBN1,0.0279,0.0233,6740,intermediate,9.998,0.559,0.5332,True,205,True,
ENSG00000137166,FOXP4,0.0279,0.0133,6736,intermediate,5.006,0.266,0.1246,False,239,False,
ENSG00000104886,PLEKHJ1,0.0279,0.02,6740,intermediate,1.763,0.593,0.0092,False,23,False,
ENSG00000154310,TNIK,0.0279,0.1267,6740,intermediate,21.39,0.581,0.6859,True,245,False,
ENSG00000117906,RCN2,0.0279,0.0333,6740,intermediate,9.65,0.848,0.5101,True,144,False,
ENSG00000076053,RBM7,0.0279,0.09,6740,intermediate,6.79,0.482,0.2942,False,113,True,
ENSG00000103266,STUB1,0.0278,0.0867,6740,intermediate,8.635,0.837,0.4373,False,104,True,
ENSG00000103152,MPG,0.0278,0.0933,6740,intermediate,11.732,0.908,0.6337,True,204,True,
ENSG00000197324,LRP10,0.0278,0.1467,6736,intermediate,10.646,0.479,0.5409,True,227,False,
ENSG00000122705,CLTA,0.0278,0.2667,6740,intermediate,16.339,1.255,0.8218,True,235,False,
ENSG00000153066,TXNDC11,0.0278,0.0267,6740,intermediate,12.308,0.034,0.0084,False,239,False,
ENSG00000122483,CCDC18,0.0278,0.0367,6740,intermediate,8.736,0.524,0.4444,False,154,False,
ENSG00000213064,SFT2D2,0.0278,0.05,6728,intermediate,26.105,0.538,0.63,True,236,False,
ENSG00000125347,IRF1,0.0277,0.11,6740,intermediate,16.416,,0.8244,False,274,True,
ENSG00000198799,LRIG2,0.0277,0.1133,6740,intermediate,9.325,0.44,0.4724,False,73,False,
ENSG00000198945,L3MBTL3,0.0277,0.0433,6740,intermediate,6.358,,0.2525,False,288,False,
ENSG00000166123,GPT2,0.0277,0.0167,6740,intermediate,6.081,0.35,0.2276,False,38,True,
ENSG00000147099,HDAC8,0.0277,0.1333,6740,intermediate,11.353,0.501,0.5775,True,133,False,
ENSG00000120889,TNFRSF10B,0.0277,0.31,6740,intermediate,11.399,0.253,0.1026,False,212,True,
ENSG00000196914,ARHGEF12,0.0277,0.08,6740,intermediate,7.006,0.354,0.301,False,262,False,
ENSG00000198863,RUNDC1,0.0277,0.06,6740,intermediate,9.711,0.323,0.2341,False,164,False,
ENSG00000206418,RAB12,0.0277,0.06,6740,intermediate,7.524,,0.3563,False,285,False,
ENSG00000141576,RNF157,0.0277,0.0133,6740,intermediate,20.741,0.402,0.3998,False,237,False,
ENSG00000064601,CTSA,0.0276,0.0333,6739,intermediate,11.644,0.447,0.486,False,264,False,
ENSG00000112992,NNT,0.0276,0.03,6737,intermediate,9.312,0.539,0.484,False,62,False,
ENSG00000127914,AKAP9,0.0276,0.1733,6740,intermediate,15.239,0.801,0.7879,True,156,False,
ENSG00000157540,DYRK1A,0.0276,0.2333,6740,intermediate,6.116,0.07,0.014,False,111,False,
ENSG00000114353,GNAI2,0.0276,0.05,6740,intermediate,21.148,0.761,0.8281,True,85,False,
ENSG00000114383,TUSC2,0.0276,0.02,6740,intermediate,12.565,0.671,0.6746,True,204,False,
ENSG00000120053,GOT1,0.0276,0.03,6740,intermediate,12.328,0.515,0.5979,True,240,False,
ENSG00000196247,ZNF107,0.0276,0.0867,6740,intermediate,7.426,0.383,0.3471,False,128,False,
ENSG00000082258,CCNT2,0.0276,0.0367,6740,intermediate,9.771,0.401,0.398,False,310,False,
ENSG00000115464,USP34,0.0276,0.0467,6740,intermediate,12.833,0.083,0.0169,False,78,False,
ENSG00000144021,CIAO1,0.0276,0.0333,6740,intermediate,7.53,0.676,0.3566,False,621,False,
ENSG00000131375,CAPN7,0.0276,0.04,6740,intermediate,5.653,0.497,0.1873,False,267,False,
ENSG00000005812,FBXL3,0.0276,0.04,6740,intermediate,20.07,0.328,0.2445,False,155,False,
ENSG00000186416,NKRF,0.0275,0.01,6740,intermediate,8.086,0.347,0.2856,False,175,False,
ENSG00000103507,BCKDK,0.0275,0.0767,6735,intermediate,13.32,0.408,0.4145,False,293,False,
ENSG00000105726,ATP13A1,0.0275,0.0667,6740,intermediate,10.33,0.468,0.5226,True,74,False,
ENSG00000006757,PNPLA4,0.0275,0.09,6737,intermediate,6.708,0.471,0.287,False,281,False,
ENSG00000110660,SLC35F2,0.0275,0.0733,6740,intermediate,7.655,0.38,0.3592,False,129,False,
ENSG00000138190,EXOC6,0.0275,0.07,6740,intermediate,19.51,0.484,0.5487,True,27,False,
ENSG00000130254,SAFB2,0.0275,0.1,6740,intermediate,9.851,0.615,0.5238,True,178,False,
ENSG00000101191,DIDO1,0.0274,0.07,6740,intermediate,5.922,0.161,0.0402,False,389,False,
ENSG00000110330,BIRC2,0.0274,0.0733,6740,intermediate,7.331,0.454,0.3403,False,270,False,
ENSG00000168310,IRF2,0.0274,0.0167,6740,intermediate,8.566,,0.4317,False,57,True,
ENSG00000177576,C18orf32,0.0274,0.0767,6740,intermediate,9.226,0.445,0.4793,False,32,True,
ENSG00000101624,CEP76,0.0274,0.28,6740,intermediate,7.467,0.301,0.1875,False,261,False,
ENSG00000166855,CLPX,0.0274,0.0733,6739,intermediate,14.122,0.737,0.7481,True,150,False,
ENSG00000186635,ARAP1,0.0274,0.0267,6739,intermediate,10.647,0.156,0.0367,False,286,False,
ENSG00000150787,PTS,0.0274,0.06,6740,intermediate,11.677,0.559,0.6313,True,143,False,
ENSG00000153113,CAST,0.0274,0.0367,6740,intermediate,7.265,0.349,0.2887,False,137,False,
ENSG00000136504,KAT7,0.0274,0.04,6740,intermediate,6.607,0.57,0.2777,False,125,False,
ENSG00000177000,MTHFR,0.0274,0.0867,6740,intermediate,6.055,0.3,0.1868,False,337,False,
ENSG00000104687,GSR,0.0274,0.15,6740,intermediate,11.726,0.539,0.6319,True,194,False,
ENSG00000154839,SKA1,0.0273,0.2033,6740,intermediate,10.002,0.406,0.4091,False,112,False,
ENSG00000185158,LRRC37B,0.0273,0.11,6737,intermediate,5.156,,0.1383,False,245,False,
ENSG00000130066,SAT1,0.0273,0.0467,6740,intermediate,11.587,0.313,0.2144,False,303,False,
